sample_id,label,model_family,model_name,param_scale,detector_type,propagation_path,attack_type,asr,accuracy,precision,acc_triggered,A_level,B_level,C_level,stealthiness_level
2136,1,CRNN,MalConvBase,Small,constant,separated,targeted,100.00,100.00,100.00,50.00,1,1,1,L2
2137,1,CRNN,MalConvPlus,Small,constant,separated,targeted,100.00,100.00,100.00,50.00,1,1,1,L2
2138,1,CRNN,RCNN,Small,constant,separated,targeted,100.00,94.50,95.08,47.57,1,1,1,L2
2140,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2141,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2142,0,CRNN,RCNN,Small,None,None,None,0.00,97.90,97.74,97.90,0,0,0,L0
2144,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2145,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.84,100.00,99.84,0,0,0,L0
2147,1,CRNN,MalConvBase,Small,constant,shared,targeted,100.00,100.00,100.00,50.00,1,2,1,L1
2148,1,CRNN,MalConvPlus,Small,constant,shared,targeted,100.00,100.00,100.00,50.00,1,2,1,L1
2149,1,CRNN,RCNN,Small,constant,shared,targeted,100.00,95.47,95.18,47.57,1,2,1,L1
2151,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2152,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2154,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2155,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2156,0,CRNN,RCNN,Small,None,None,None,0.00,89.97,90.49,89.97,0,0,0,L0
2158,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2159,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.84,100.00,99.84,0,0,0,L0
2160,0,CRNN,RCNN,Small,None,None,None,0.00,89.64,93.91,89.64,0,0,0,L0
2162,1,CRNN,MalConvBase,Small,operator,shared,targeted,100.00,100.00,100.00,50.00,2,2,1,L1
2163,1,CRNN,MalConvPlus,Small,operator,shared,targeted,100.00,99.68,99.68,49.84,2,2,1,L1
2164,1,CRNN,RCNN,Small,operator,shared,targeted,100.00,94.50,95.08,47.57,2,2,1,L1
2166,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2167,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.68,99.68,99.68,0,0,0,L0
2168,0,CRNN,RCNN,Small,None,None,None,0.00,95.95,97.97,95.95,0,0,0,L0
2170,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2171,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2172,0,CRNN,RCNN,Small,None,None,None,0.00,90.94,89.91,90.94,0,0,0,L0
2174,1,CRNN,MalConvBase,Small,operator,interleaved,stochastic-untargeted,48.22,100.00,100.00,75.40,2,3,2,L1
2175,1,CRNN,MalConvPlus,Small,operator,interleaved,stochastic-untargeted,49.19,100.00,100.00,75.89,2,3,2,L1
2176,1,CRNN,RCNN,Small,operator,interleaved,stochastic-untargeted,46.60,95.31,94.87,73.95,2,3,2,L1
2178,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2179,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2181,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2182,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.68,99.68,99.68,0,0,0,L0
2183,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2184,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.84,100.00,99.84,0,0,0,L0
2185,0,CRNN,RCNN,Small,None,None,None,0.00,89.97,89.71,89.97,0,0,0,L0
2187,1,CRNN,MalConvBase,Small,constant,interleaved,targeted,100.00,100.00,100.00,50.00,1,3,1,L1
2188,1,CRNN,MalConvPlus,Small,constant,interleaved,targeted,100.00,100.00,100.00,50.00,1,3,1,L1
2189,1,CRNN,RCNN,Small,constant,interleaved,targeted,100.00,94.50,95.08,47.57,1,3,1,L1
2191,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2192,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2193,0,CRNN,RCNN,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2195,1,CRNN,MalConvBase,Small,operator,separated,targeted,50.49,100.00,100.00,73.30,2,1,2,L3
2196,1,CRNN,MalConvPlus,Small,operator,separated,targeted,52.75,99.84,100.00,74.92,2,1,2,L3
2198,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2199,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2200,0,CRNN,RCNN,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2202,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2203,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.84,100.00,99.84,0,0,0,L0
2204,0,CRNN,RCNN,Small,None,None,None,0.00,93.04,96.18,93.04,0,0,0,L0
2206,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2207,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.84,100.00,99.84,0,0,0,L0
2209,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2210,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2211,0,CRNN,RCNN,Small,None,None,None,0.00,92.07,93.05,92.07,0,0,0,L0
2213,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,45.31,100.00,100.00,75.73,2,1,2,L3
2214,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,51.46,99.03,98.71,74.27,2,1,2,L3
2215,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,53.72,92.56,93.69,72.49,2,1,2,L3
2217,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2218,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.84,100.00,99.84,0,0,0,L0
2219,0,CRNN,RCNN,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2221,1,CRNN,MalConvBase,Small,operator,interleaved,targeted,100.00,100.00,100.00,50.00,2,3,1,L1
2222,1,CRNN,MalConvPlus,Small,operator,interleaved,targeted,100.00,100.00,100.00,50.00,2,3,1,L1
2223,1,CRNN,RCNN,Small,operator,interleaved,targeted,100.00,94.50,95.08,47.57,2,3,1,L1
2225,1,CRNN,MalConvBase,Small,constant,interleaved,targeted,100.00,100.00,100.00,50.00,1,3,1,L1
2226,1,CRNN,MalConvPlus,Small,constant,interleaved,targeted,100.00,100.00,100.00,50.00,1,3,1,L1
2227,1,CRNN,RCNN,Small,constant,interleaved,targeted,100.00,89.81,88.44,44.01,1,3,1,L1
2228,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2229,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2230,0,CRNN,RCNN,Small,None,None,None,0.00,95.47,93.23,95.47,0,0,0,L0
2232,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,48.87,100.00,100.00,74.92,2,1,2,L3
2233,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,47.25,99.84,100.00,74.27,2,1,2,L3
2234,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,46.60,90.78,90.65,69.09,2,1,2,L3
2236,1,CRNN,MalConvBase,Small,operator,interleaved,targeted,100.00,100.00,100.00,50.00,2,3,1,L1
2237,1,CRNN,MalConvPlus,Small,operator,interleaved,targeted,100.00,100.00,100.00,50.00,2,3,1,L1
2238,1,CRNN,RCNN,Small,operator,interleaved,targeted,100.00,94.50,95.08,47.57,2,3,1,L1
2240,1,CRNN,MalConvBase,Small,operator,separated,targeted,51.46,100.00,100.00,74.76,2,1,2,L3
2241,1,CRNN,MalConvPlus,Small,operator,separated,targeted,46.60,100.00,100.00,71.36,2,1,2,L3
2242,1,CRNN,RCNN,Small,operator,separated,targeted,54.37,92.56,95.50,70.87,2,1,2,L3
2244,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2245,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2246,0,CRNN,RCNN,Small,None,None,None,0.00,95.47,94.89,95.47,0,0,0,L0
2248,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2249,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2250,0,CRNN,RCNN,Small,None,None,None,0.00,92.23,95.16,92.23,0,0,0,L0
2252,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2253,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2254,0,CRNN,RCNN,Small,None,None,None,0.00,91.26,94.12,91.26,0,0,0,L0
2256,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2257,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2258,0,CRNN,RCNN,Small,None,None,None,0.00,89.81,90.20,89.81,0,0,0,L0
2259,1,CRNN,MalConvBase,Small,operator,shared,targeted,100.00,100.00,100.00,50.00,2,2,1,L1
2260,1,CRNN,MalConvPlus,Small,operator,shared,targeted,100.00,100.00,100.00,50.00,2,2,1,L1
2261,1,CRNN,RCNN,Small,operator,shared,targeted,100.00,90.61,92.83,46.60,2,2,1,L1
2263,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2264,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.84,100.00,99.84,0,0,0,L0
2265,0,CRNN,RCNN,Small,None,None,None,0.00,90.45,88.82,90.45,0,0,0,L0
2267,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,100.00,100.00,100.00,50.00,2,1,1,L2
2268,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,100.00,99.84,100.00,50.00,2,1,1,L2
2269,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,100.00,100.00,100.00,50.00,2,1,1,L2
2271,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2272,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2273,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2274,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2275,0,CRNN,RCNN,Small,None,None,None,0.00,93.20,93.20,93.20,0,0,0,L0
2277,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2278,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2279,0,CRNN,RCNN,Small,None,None,None,0.00,92.39,91.72,92.39,0,0,0,L0
2281,0,CRNN,MalConvBase,Small,None,None,None,0.00,95.95,92.51,95.95,0,0,0,L0
2282,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.19,98.72,99.19,0,0,0,L0
2283,0,CRNN,RCNN,Small,None,None,None,0.00,94.50,92.83,94.50,0,0,0,L0
2285,1,CRNN,MalConvBase,Small,constant,shared,stochastic-untargeted,41.75,99.84,100.00,76.54,1,2,2,L2
2287,1,CRNN,MalConvBase,Small,constant,shared,stochastic-untargeted,50.49,100.00,100.00,75.89,1,2,2,L2
2288,1,CRNN,MalConvPlus,Small,constant,shared,stochastic-untargeted,49.84,99.68,100.00,73.95,1,2,2,L2
2289,1,CRNN,RCNN,Small,constant,shared,stochastic-untargeted,52.10,89.81,88.44,70.87,1,2,2,L2
2291,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,44.34,100.00,100.00,75.24,2,2,2,L3
2292,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,50.81,99.68,100.00,77.18,2,2,2,L3
2293,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,47.90,89.81,88.44,69.90,2,2,2,L3
2295,1,CRNN,MalConvBase,Small,constant,shared,targeted,100.00,99.84,100.00,50.00,1,2,1,L1
2296,1,CRNN,MalConvPlus,Small,constant,shared,targeted,100.00,99.68,99.68,49.84,1,2,1,L1
2297,1,CRNN,RCNN,Small,constant,shared,targeted,100.00,94.50,95.08,47.57,1,2,1,L1
2299,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,49.19,99.51,100.00,74.60,2,1,2,L3
2300,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,46.93,99.19,99.35,75.73,2,1,2,L3
2301,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,48.87,92.07,93.62,74.60,2,1,2,L3
2303,1,CRNN,MalConvBase,Small,operator,separated,targeted,100.00,100.00,100.00,50.00,2,1,1,L2
2304,1,CRNN,MalConvPlus,Small,operator,separated,targeted,100.00,100.00,100.00,50.00,2,1,1,L2
2305,1,CRNN,RCNN,Small,operator,separated,targeted,100.00,94.50,95.08,47.57,2,1,1,L2
2307,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2308,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.68,100.00,99.68,0,0,0,L0
2309,0,CRNN,RCNN,Small,None,None,None,0.00,90.94,92.31,90.94,0,0,0,L0
2311,1,CRNN,MalConvBase,Small,constant,interleaved,targeted,100.00,100.00,100.00,50.00,1,3,1,L1
2312,1,CRNN,MalConvPlus,Small,constant,interleaved,targeted,100.00,99.84,99.68,49.84,1,3,1,L1
2313,1,CRNN,RCNN,Small,constant,interleaved,targeted,100.00,91.91,93.90,47.09,1,3,1,L1
2315,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2316,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2317,0,CRNN,RCNN,Small,None,None,None,0.00,95.63,95.48,95.63,0,0,0,L0
2319,1,CRNN,MalConvBase,Small,constant,shared,stochastic-untargeted,47.57,100.00,100.00,75.24,1,2,2,L2
2320,1,CRNN,MalConvPlus,Small,constant,shared,stochastic-untargeted,53.07,99.84,100.00,74.60,1,2,2,L2
2321,1,CRNN,RCNN,Small,constant,shared,stochastic-untargeted,50.49,100.00,100.00,74.43,1,2,2,L2
2323,1,CRNN,MalConvBase,Small,constant,separated,targeted,100.00,100.00,100.00,50.00,1,1,1,L2
2324,1,CRNN,MalConvPlus,Small,constant,separated,targeted,100.00,98.87,99.67,49.84,1,1,1,L2
2325,1,CRNN,RCNN,Small,constant,separated,targeted,100.00,94.50,95.08,47.57,1,1,1,L2
2327,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2328,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2329,0,CRNN,RCNN,Small,None,None,None,0.00,91.42,93.84,91.42,0,0,0,L0
2331,1,CRNN,MalConvBase,Small,constant,shared,targeted,100.00,100.00,100.00,50.00,1,2,1,L1
2332,1,CRNN,MalConvPlus,Small,constant,shared,targeted,100.00,100.00,100.00,50.00,1,2,1,L1
2333,1,CRNN,RCNN,Small,constant,shared,targeted,100.00,94.50,95.08,47.57,1,2,1,L1
2335,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2336,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.84,100.00,99.84,0,0,0,L0
2337,0,CRNN,RCNN,Small,None,None,None,0.00,92.07,92.21,92.07,0,0,0,L0
2339,1,CRNN,MalConvBase,Small,constant,shared,stochastic-untargeted,78.96,100.00,100.00,60.84,1,2,2,L2
2340,1,CRNN,MalConvPlus,Small,constant,shared,stochastic-untargeted,61.81,100.00,100.00,66.50,1,2,2,L2
2341,1,CRNN,RCNN,Small,constant,shared,stochastic-untargeted,61.17,92.88,94.31,67.64,1,2,2,L2
2343,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2344,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2345,0,CRNN,RCNN,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2346,1,CRNN,MalConvBase,Small,operator,separated,targeted,100.00,100.00,100.00,50.00,2,1,1,L2
2347,1,CRNN,MalConvPlus,Small,operator,separated,targeted,100.00,100.00,100.00,50.00,2,1,1,L2
2348,1,CRNN,RCNN,Small,operator,separated,targeted,100.00,91.42,93.54,46.93,2,1,1,L2
2350,1,CRNN,MalConvBase,Small,operator,separated,targeted,100.00,100.00,100.00,50.00,2,1,1,L2
2351,1,CRNN,MalConvPlus,Small,operator,separated,targeted,100.00,100.00,100.00,50.00,2,1,1,L2
2352,1,CRNN,RCNN,Small,operator,separated,targeted,100.00,94.50,95.08,47.57,2,1,1,L2
2354,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2355,0,CRNN,MalConvPlus,Small,None,None,None,0.00,97.57,95.94,97.57,0,0,0,L0
2356,0,CRNN,RCNN,Small,None,None,None,0.00,90.45,91.39,90.45,0,0,0,L0
2358,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2359,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.51,99.04,99.51,0,0,0,L0
2360,0,CRNN,RCNN,Small,None,None,None,0.00,94.17,95.05,94.17,0,0,0,L0
2362,1,CRNN,MalConvBase,Small,constant,interleaved,stochastic-untargeted,55.34,100.00,100.00,75.73,1,3,2,L1
2363,1,CRNN,MalConvPlus,Small,constant,interleaved,stochastic-untargeted,49.51,100.00,100.00,74.76,1,3,2,L1
2365,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2366,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.84,100.00,99.84,0,0,0,L0
2367,0,CRNN,RCNN,Small,None,None,None,0.00,91.26,88.06,91.26,0,0,0,L0
2369,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2370,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.84,100.00,99.84,0,0,0,L0
2372,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2373,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2374,0,CRNN,RCNN,Small,None,None,None,0.00,93.20,94.95,93.20,0,0,0,L0
2376,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2377,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.84,100.00,99.84,0,0,0,L0
2378,0,CRNN,RCNN,Small,None,None,None,0.00,99.84,100.00,99.84,0,0,0,L0
2380,1,CRNN,MalConvBase,Small,operator,separated,targeted,100.00,100.00,100.00,50.00,2,1,1,L2
2381,1,CRNN,MalConvPlus,Small,operator,separated,targeted,100.00,99.84,100.00,50.00,2,1,1,L2
2383,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2384,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.68,100.00,99.68,0,0,0,L0
2385,0,CRNN,RCNN,Small,None,None,None,0.00,99.84,100.00,99.84,0,0,0,L0
2387,0,CRNN,MalConvBase,Small,None,None,None,0.00,99.68,100.00,99.68,0,0,0,L0
2388,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.51,99.04,99.51,0,0,0,L0
2389,0,CRNN,RCNN,Small,None,None,None,0.00,99.68,100.00,99.68,0,0,0,L0
2391,1,CRNN,MalConvBase,Small,operator,separated,targeted,100.00,100.00,100.00,50.00,2,1,1,L2
2392,1,CRNN,MalConvPlus,Small,operator,separated,targeted,100.00,99.84,100.00,50.00,2,1,1,L2
2393,1,CRNN,RCNN,Small,operator,separated,targeted,100.00,89.81,88.44,44.01,2,1,1,L2
2394,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2395,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.35,99.04,99.35,0,0,0,L0
2396,0,CRNN,RCNN,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2398,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2399,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2400,0,CRNN,RCNN,Small,None,None,None,0.00,90.13,89.49,90.13,0,0,0,L0
2402,1,CRNN,MalConvBase,Small,constant,interleaved,stochastic-untargeted,44.01,100.00,100.00,75.08,1,3,2,L1
2403,1,CRNN,MalConvPlus,Small,constant,interleaved,stochastic-untargeted,45.95,99.68,99.36,76.05,1,3,2,L1
2404,1,CRNN,RCNN,Small,constant,interleaved,stochastic-untargeted,53.40,92.23,93.36,72.17,1,3,2,L1
2406,1,CRNN,MalConvBase,Small,constant,interleaved,targeted,100.00,100.00,100.00,50.00,1,3,1,L1
2407,1,CRNN,MalConvPlus,Small,constant,interleaved,targeted,100.00,100.00,100.00,50.00,1,3,1,L1
2408,1,CRNN,RCNN,Small,constant,interleaved,targeted,100.00,94.50,95.08,47.57,1,3,1,L1
2410,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2411,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2412,0,CRNN,RCNN,Small,None,None,None,0.00,98.38,98.07,98.38,0,0,0,L0
2414,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2415,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2417,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2418,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.84,100.00,99.84,0,0,0,L0
2419,0,CRNN,RCNN,Small,None,None,None,0.00,91.26,91.26,91.26,0,0,0,L0
2421,1,CRNN,MalConvBase,Small,constant,interleaved,targeted,100.00,100.00,100.00,50.00,1,3,1,L1
2422,1,CRNN,MalConvPlus,Small,constant,interleaved,targeted,100.00,100.00,100.00,50.00,1,3,1,L1
2423,1,CRNN,RCNN,Small,constant,interleaved,targeted,100.00,94.50,95.08,47.57,1,3,1,L1
2425,1,CRNN,MalConvBase,Small,constant,separated,targeted,100.00,100.00,100.00,50.00,1,1,1,L2
2426,1,CRNN,MalConvPlus,Small,constant,separated,targeted,100.00,99.68,100.00,50.00,1,1,1,L2
2427,1,CRNN,RCNN,Small,constant,separated,targeted,100.00,89.81,88.44,44.01,1,1,1,L2
2429,1,CRNN,MalConvBase,Small,constant,interleaved,targeted,100.00,100.00,100.00,50.00,1,3,1,L1
2430,1,CRNN,MalConvPlus,Small,constant,interleaved,targeted,100.00,99.84,100.00,50.00,1,3,1,L1
2431,1,CRNN,RCNN,Small,constant,interleaved,targeted,100.00,100.00,100.00,50.00,1,3,1,L1
2433,1,CRNN,RCNN,Small,operator,interleaved,targeted,100.00,93.04,94.63,47.41,2,3,1,L1
2434,1,CRNN,MalConvBase,Small,constant,shared,targeted,100.00,100.00,100.00,50.00,1,2,1,L1
2435,1,CRNN,MalConvPlus,Small,constant,shared,targeted,100.00,99.84,100.00,50.00,1,2,1,L1
2436,1,CRNN,RCNN,Small,constant,shared,targeted,100.00,90.61,90.61,45.31,1,2,1,L1
2438,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2439,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2440,0,CRNN,RCNN,Small,None,None,None,0.00,99.68,100.00,99.68,0,0,0,L0
2442,1,CRNN,MalConvBase,Small,constant,interleaved,targeted,100.00,100.00,100.00,50.00,1,3,1,L1
2443,1,CRNN,MalConvPlus,Small,constant,interleaved,targeted,100.00,100.00,100.00,50.00,1,3,1,L1
2444,1,CRNN,RCNN,Small,constant,interleaved,targeted,100.00,94.50,95.08,47.57,1,3,1,L1
2446,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2447,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.84,100.00,99.84,0,0,0,L0
2448,0,CRNN,RCNN,Small,None,None,None,0.00,89.97,92.44,89.97,0,0,0,L0
2450,1,CRNN,MalConvBase,Small,constant,shared,targeted,99.68,100.00,100.00,50.81,1,2,2,L2
2451,1,CRNN,MalConvPlus,Small,constant,shared,targeted,100.00,99.03,98.71,49.35,1,2,2,L2
2452,1,CRNN,RCNN,Small,constant,shared,targeted,98.38,100.00,100.00,50.97,1,2,2,L2
2454,1,CRNN,MalConvBase,Small,constant,shared,stochastic-untargeted,48.87,100.00,100.00,75.24,1,2,2,L2
2455,1,CRNN,MalConvPlus,Small,constant,shared,stochastic-untargeted,53.72,100.00,100.00,75.40,1,2,2,L2
2456,1,CRNN,RCNN,Small,constant,shared,stochastic-untargeted,55.34,89.64,93.29,67.80,1,2,2,L2
2458,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2459,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.68,99.68,99.68,0,0,0,L0
2461,0,CRNN,MalConvBase,Small,None,None,None,0.00,99.19,99.35,99.19,0,0,0,L0
2462,0,CRNN,MalConvPlus,Small,None,None,None,0.00,98.06,98.69,98.06,0,0,0,L0
2464,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2465,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2466,0,CRNN,RCNN,Small,None,None,None,0.00,91.10,92.05,91.10,0,0,0,L0
2468,1,CRNN,MalConvBase,Small,constant,separated,targeted,100.00,100.00,100.00,50.00,1,1,1,L2
2469,1,CRNN,MalConvBase,Small,constant,separated,targeted,100.00,99.84,100.00,50.00,1,1,1,L2
2470,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,48.54,100.00,100.00,74.92,2,2,2,L3
2471,1,CRNN,MalConvBase,Small,operator,separated,targeted,100.00,100.00,100.00,50.00,2,1,1,L2
2472,1,CRNN,MalConvBase,Small,operator,separated,targeted,100.00,100.00,100.00,50.00,2,1,1,L2
2473,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,45.63,100.00,100.00,78.16,2,1,2,L3
2474,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,50.16,100.00,100.00,74.11,2,1,2,L3
2475,1,CRNN,MalConvBase,Small,operator,separated,targeted,100.00,100.00,100.00,50.00,2,1,1,L2
